Date,Origin,Destination,Round Trip,Price 
2022-11-30,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,602
2022-11-30,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,668
2022-12-01,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,864
2022-12-01,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,387
2022-12-01,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,976
2022-12-01,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,673
2022-12-01,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,759
2022-12-01,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,436
2022-12-01,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,370
2022-12-01,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,332
2022-12-01,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,389
2022-12-01,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,565
2022-12-01,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,627
2022-12-01,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,610
2022-12-01,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,938
2022-12-01,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,427
2022-12-01,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,512
2022-12-01,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,518
2022-12-01,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,966
2022-12-01,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,619
2022-12-01,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,709
2022-12-01,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,966
2022-12-02,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,851
2022-12-02,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,343
2022-12-02,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,527
2022-12-02,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,683
2022-12-02,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,977
2022-12-02,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,490
2022-12-02,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,542
2022-12-02,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,343
2022-12-02,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,508
2022-12-02,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,542
2022-12-02,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,457
2022-12-02,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,578
2022-12-02,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,632
2022-12-02,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,597
2022-12-02,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,428
2022-12-02,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,990
2022-12-02,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,923
2022-12-02,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,810
2022-12-02,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,923
2022-12-02,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,608
2022-12-03,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,503
2022-12-03,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,392
2022-12-03,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,603
2022-12-03,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,685
2022-12-03,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,501
2022-12-03,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,441
2022-12-03,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,429
2022-12-03,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,408
2022-12-03,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,493
2022-12-03,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,489
2022-12-03,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,488
2022-12-03,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,687
2022-12-03,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,570
2022-12-03,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,446
2022-12-03,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,564
2022-12-03,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,697
2022-12-03,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,564
2022-12-03,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,729
2022-12-03,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,759
2022-12-03,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,946
2022-12-04,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,563
2022-12-04,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,374
2022-12-04,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,896
2022-12-04,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,432
2022-12-04,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,522
2022-12-04,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,682
2022-12-04,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,469
2022-12-04,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,585
2022-12-04,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,312
2022-12-04,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,609
2022-12-04,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,456
2022-12-04,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,463
2022-12-04,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,949
2022-12-04,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,368
2022-12-04,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,594
2022-12-04,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,769
2022-12-04,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,651
2022-12-04,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,833
2022-12-04,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,506
2022-12-04,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,857
2022-12-05,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,981
2022-12-05,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,446
2022-12-05,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,983
2022-12-05,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,685
2022-12-05,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,568
2022-12-05,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,670
2022-12-05,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,346
2022-12-05,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,428
2022-12-05,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,404
2022-12-05,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,638
2022-12-05,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,644
2022-12-05,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,422
2022-12-05,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,614
2022-12-05,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,400
2022-12-05,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,508
2022-12-05,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,562
2022-12-05,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,602
2022-12-05,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,939
2022-12-05,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,922
2022-12-05,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,966
2022-12-06,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,751
2022-12-06,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,303
2022-12-06,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,983
2022-12-06,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,423
2022-12-06,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,592
2022-12-06,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,454
2022-12-06,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,361
2022-12-06,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,522
2022-12-06,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,416
2022-12-06,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,557
2022-12-06,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,670
2022-12-06,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,401
2022-12-06,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,814
2022-12-06,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,379
2022-12-06,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,550
2022-12-06,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,888
2022-12-06,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,542
2022-12-06,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,619
2022-12-06,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,588
2022-12-06,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,834
2022-12-07,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,547
2022-12-07,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,582
2022-12-07,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,914
2022-12-07,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,505
2022-12-07,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,796
2022-12-07,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,613
2022-12-07,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,326
2022-12-07,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,486
2022-12-07,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,353
2022-12-07,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,591
2022-12-07,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,499
2022-12-07,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,557
2022-12-07,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,787
2022-12-07,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,590
2022-12-07,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,644
2022-12-07,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,933
2022-12-07,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,856
2022-12-07,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,929
2022-12-07,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,518
2022-12-07,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,723
2022-12-08,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,653
2022-12-08,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,491
2022-12-08,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,597
2022-12-08,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,532
2022-12-08,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,934
2022-12-08,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,628
2022-12-08,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,568
2022-12-08,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,448
2022-12-08,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,385
2022-12-08,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,425
2022-12-08,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,662
2022-12-08,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,445
2022-12-08,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,849
2022-12-08,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,362
2022-12-08,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,482
2022-12-08,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,749
2022-12-08,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,609
2022-12-08,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,507
2022-12-08,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,513
2022-12-08,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,993
2022-12-09,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,558
2022-12-09,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,557
2022-12-09,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,708
2022-12-09,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,629
2022-12-09,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,766
2022-12-09,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,464
2022-12-09,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,425
2022-12-09,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,586
2022-12-09,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,434
2022-12-09,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,411
2022-12-09,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,544
2022-12-09,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,622
2022-12-09,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,778
2022-12-09,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,421
2022-12-09,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,545
2022-12-09,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,676
2022-12-09,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,973
2022-12-09,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,806
2022-12-09,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,628
2022-12-09,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,724
2022-12-10,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,516
2022-12-10,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,405
2022-12-10,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,847
2022-12-10,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,619
2022-12-10,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,974
2022-12-10,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,696
2022-12-10,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,511
2022-12-10,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,326
2022-12-10,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,501
2022-12-10,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,621
2022-12-10,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,520
2022-12-10,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,401
2022-12-10,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,795
2022-12-10,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,586
2022-12-10,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,638
2022-12-10,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,694
2022-12-10,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,893
2022-12-10,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,704
2022-12-10,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,932
2022-12-10,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,781
2022-12-11,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,613
2022-12-11,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,339
2022-12-11,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,707
2022-12-11,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,600
2022-12-11,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,679
2022-12-11,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,403
2022-12-11,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,375
2022-12-11,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,380
2022-12-11,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,589
2022-12-11,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,424
2022-12-11,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,479
2022-12-11,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,590
2022-12-11,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,985
2022-12-11,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,352
2022-12-11,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,628
2022-12-11,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,846
2022-12-11,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,985
2022-12-11,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,696
2022-12-11,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,996
2022-12-11,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,706
2022-12-12,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,731
2022-12-12,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,495
2022-12-12,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,564
2022-12-12,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,411
2022-12-12,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,751
2022-12-12,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,504
2022-12-12,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,312
2022-12-12,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,392
2022-12-12,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,402
2022-12-12,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,457
2022-12-12,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,471
2022-12-12,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,560
2022-12-12,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,870
2022-12-12,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,584
2022-12-12,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,674
2022-12-12,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,650
2022-12-12,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,594
2022-12-12,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,1000
2022-12-12,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,778
2022-12-12,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,623
2022-12-13,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,958
2022-12-13,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,410
2022-12-13,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,925
2022-12-13,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,492
2022-12-13,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,822
2022-12-13,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,408
2022-12-13,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,475
2022-12-13,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,502
2022-12-13,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,401
2022-12-13,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,457
2022-12-13,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,437
2022-12-13,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,595
2022-12-13,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,861
2022-12-13,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,453
2022-12-13,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,587
2022-12-13,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,747
2022-12-13,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,636
2022-12-13,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,969
2022-12-13,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,718
2022-12-13,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,670
2022-12-14,Toronto Pearson Airport (YYZ),San Francisco Airport (SFO),Yes,755
2022-12-14,Toronto Pearson Airport (YYZ),LaGuardia Airport (LGA),Yes,439
2022-12-14,Toronto Pearson Airport (YYZ),Los Angeles Airport (LAX),Yes,740
2022-12-14,Toronto Pearson Airport (YYZ),Vancouver Airport (YVR),Yes,499
2022-12-14,San Francisco Airport (SFO),Toronto Pearson Airport (YYZ),Yes,893
2022-12-14,San Francisco Airport (SFO),LaGuardia Airport (LGA),Yes,622
2022-12-14,San Francisco Airport (SFO),Los Angeles Airport (LAX),Yes,336
2022-12-14,San Francisco Airport (SFO),Vancouver Airport (YVR),Yes,311
2022-12-14,LaGuardia Airport (LGA),Toronto Pearson Airport (YYZ),Yes,465
2022-12-14,LaGuardia Airport (LGA),San Francisco Airport (SFO),Yes,419
2022-12-14,LaGuardia Airport (LGA),Los Angeles Airport (LAX),Yes,679
2022-12-14,LaGuardia Airport (LGA),Vancouver Airport (YVR),Yes,539
2022-12-14,Los Angeles Airport (LAX),Toronto Pearson Airport (YYZ),Yes,503
2022-12-14,Los Angeles Airport (LAX),San Francisco Airport (SFO),Yes,370
2022-12-14,Los Angeles Airport (LAX),LaGuardia Airport (LGA),Yes,447
2022-12-14,Los Angeles Airport (LAX),Vancouver Airport (YVR),Yes,922
2022-12-14,Vancouver Airport (YVR),Toronto Pearson Airport (YYZ),Yes,687
2022-12-14,Vancouver Airport (YVR),San Francisco Airport (SFO),Yes,553
2022-12-14,Vancouver Airport (YVR),LaGuardia Airport (LGA),Yes,527
2022-12-14,Vancouver Airport (YVR),Los Angeles Airport (LAX),Yes,895
